area_data_type,geography_type,geography_id,geography_desc,total_area,mobilebb_3g_area_st_pct,mobilebb_3g_area_iv_pct,mobilebb_4g_area_st_pct,mobilebb_4g_area_iv_pct,mobilebb_5g_spd1_area_st_pct,mobilebb_5g_spd1_area_iv_pct,mobilebb_5g_spd2_area_st_pct,mobilebb_5g_spd2_area_iv_pct
Total,CBSA (MSA),22580,"Forest City, NC",1640.132357500,0.000000000,0.000000000,0.939824032,0.647999486,0.576777342,0.222015285,0.394130114,0.133902768
Total,CBSA (MSA),22620,"Forrest City, AR",1615.063222500,0.000000000,0.000000000,0.998891280,0.728298441,0.864084002,0.500619579,0.757255593,0.378725624
Total,CBSA (MSA),22660,"Fort Collins, CO",6391.365435000,0.000000000,0.000000000,0.619895184,0.339233330,0.484475428,0.280991463,0.384422690,0.224117473
Total,CBSA (MSA),22700,"Fort Dodge, IA",1882.607772500,0.000000000,0.000000000,0.998992894,0.901191742,0.948022156,0.550830862,0.712751077,0.168074750
Total,CBSA (MSA),22780,"Fort Leonard Wood, MO",1401.975575000,0.000000000,0.000000000,0.916003005,0.482494365,0.497069872,0.230052592,0.326371150,0.131855748
Total,CBSA (MSA),22800,"Fort Madison-Keokuk, IA-IL-MO",4944.202217500,0.000000000,0.000000000,0.971303181,0.654935129,0.831653849,0.566820767,0.557191248,0.195445152
Total,CBSA (MSA),22820,"Fort Morgan, CO",3133.009880000,0.910940022,0.766642012,0.993309575,0.878866326,0.759682625,0.266642012,0.560718128,0.120629371
Total,CBSA (MSA),22840,"Fort Payne, AL",2090.007465000,0.000000000,0.000000000,0.992742667,0.754006653,0.844874509,0.424755569,0.651648019,0.322245741
Total,CBSA (MSA),22860,"Fort Polk South, LA",3188.520107500,0.000000000,0.000000000,0.990056490,0.612236134,0.709424862,0.292292954,0.456773810,0.201909418
Total,CBSA (MSA),22900,"Fort Smith, AR-OK",6029.864295000,0.000000000,0.000000000,0.930789924,0.696625092,0.798483737,0.510236523,0.620881808,0.376375642
Total,CBSA (MSA),23060,"Fort Wayne, IN",2574.958295000,0.000000000,0.000000000,0.999877281,0.936799476,0.990427882,0.865254029,0.933608770,0.765319480
Total,CBSA (MSA),23140,"Frankfort, IN",1066.491562500,0.000000000,0.000000000,0.999901235,0.893234568,0.990222222,0.652444444,0.824691358,0.482074074
Total,CBSA (MSA),23180,"Frankfort, KY",1141.488302500,0.000000000,0.000000000,0.973055274,0.656547015,0.667712467,0.379071699,0.548029898,0.306911507
Total,CBSA (MSA),23240,"Fredericksburg, TX",2390.837085000,0.000000000,0.000000000,0.980042294,0.726760067,0.840382413,0.512291832,0.762225747,0.401577231
Total,CBSA (MSA),23300,"Freeport, IL",1447.795212500,0.000000000,0.000000000,0.998181157,0.771698800,0.925427428,0.665114587,0.571116770,0.224518007
Total,CBSA (MSA),23340,"Fremont, NE",1392.600982500,0.000000000,0.000000000,0.994781030,0.788745178,0.890552908,0.503744044,0.702140534,0.236063838
Total,CBSA (MSA),23380,"Fremont, OH",1067.228890000,0.000000000,0.000000000,1.000000000,0.996841690,1.000000000,0.889064351,0.988353731,0.665021713
Total,CBSA (MSA),23420,"Fresno, CA",14460.045600000,0.000000000,0.000000000,0.665654138,0.502921037,0.597261072,0.388512529,0.539277389,0.259098193
Total,CBSA (MSA),23460,"Gadsden, AL",1463.911085000,0.000000000,0.000000000,0.987696071,0.814361779,0.884012088,0.612102461,0.725500072,0.488919269
Total,CBSA (MSA),23500,"Gaffney, SC",1153.917537500,0.000000000,0.000000000,0.979552716,0.623916020,0.742857143,0.495572798,0.601277955,0.347147421
Total,CBSA (MSA),23540,"Gainesville, FL",8077.949425000,0.000000000,0.000000000,0.993780154,0.603781458,0.820237319,0.442482723,0.577963229,0.276646238
Total,CBSA (MSA),23580,"Gainesville, GA",1190.046585000,0.000000000,0.000000000,1.000000000,0.831917153,0.955301823,0.666224110,0.823331563,0.500973624
Total,CBSA (MSA),23620,"Gainesville, TX",2092.535445000,0.000000000,0.000000000,0.975737441,0.714084365,0.890818484,0.545152522,0.772727273,0.397765026
Total,CBSA (MSA),23660,"Galesburg, IL",1900.092967500,0.000000000,0.000000000,0.991296635,0.840900272,0.843394867,0.594101669,0.685570154,0.319751649
Total,CBSA (MSA),23700,"Gallup, NM",12393.948612500,0.003093528,0.001946203,0.780529469,0.461403136,0.360846471,0.101466026,0.247762716,0.065711979
Total,CBSA (MSA),23780,"Garden City, KS",5165.821797500,0.000000000,0.000000000,0.999979610,0.729217218,0.821768652,0.318761087,0.637787248,0.205146504
Total,CBSA (MSA),23820,"Gardnerville Ranchos, NV",1821.409590000,0.000000000,0.000000000,0.893187601,0.696160074,0.792852186,0.576046727,0.710501966,0.441880638
Total,CBSA (MSA),23860,"Georgetown, SC",3118.052665000,0.000000000,0.000000000,0.937233971,0.562901155,0.610600635,0.254780082,0.434159854,0.172116749
Total,CBSA (MSA),23900,"Gettysburg, PA",1363.634545000,0.000000000,0.000000000,0.985246408,0.833848293,0.941371852,0.840259540,0.887455585,0.704464700
Total,CBSA (MSA),23940,"Gillette, WY",25973.203847500,0.200918149,0.099001148,0.873523317,0.599647989,0.485455202,0.206766079,0.343279950,0.128946440
Total,CBSA (MSA),23980,"Glasgow, KY",2171.429487500,0.000000000,0.000000000,0.957506670,0.589910260,0.636187242,0.217899588,0.437060393,0.131700218
Total,CBSA (MSA),24020,"Glens Falls, NY",4364.768135000,0.000000000,0.000000000,0.792581688,0.441671895,0.570104735,0.308822820,0.438269221,0.215188957
Total,CBSA (MSA),24060,"Glenwood Springs, CO",9355.737982500,0.000000000,0.000000000,0.364834893,0.155166008,0.219081073,0.074272976,0.148849934,0.046599340
Total,CBSA (MSA),24100,"Gloversville, NY",1314.654932500,0.000000000,0.000000000,0.688566621,0.411585610,0.454210400,0.200544828,0.332825895,0.164650268
Total,CBSA (MSA),24140,"Goldsboro, NC",1611.692582500,0.000000000,0.000000000,0.999673224,0.897915169,0.964773544,0.844977452,0.850009803,0.671590092
Total,CBSA (MSA),24180,"Granbury, TX",1003.186730000,0.000000000,0.000000000,0.993700126,0.792629147,0.879042419,0.581373373,0.760079798,0.472700546
Total,CBSA (MSA),24220,"Grand Forks, ND-MN",8402.057527500,0.000000000,0.000000000,0.998909323,0.849386338,0.953226272,0.481276718,0.828538117,0.341118508
Total,CBSA (MSA),24260,"Grand Island, NE",4086.479670000,0.794154036,0.639576245,0.993839571,0.865630477,0.915764512,0.614547892,0.753737499,0.326863594
Total,CBSA (MSA),24300,"Grand Junction, CO",7900.780160000,0.000000000,0.000000000,0.616027624,0.272957551,0.406903264,0.203231655,0.296875000,0.148050875
Total,CBSA (MSA),24330,"Grand Rapids, MN",7060.542807500,0.000000000,0.000000000,0.905968880,0.498993003,0.633945488,0.240217213,0.425191329,0.176127463
Total,CBSA (MSA),24340,"Grand Rapids-Kentwood, MI",9502.360822500,0.000000000,0.000000000,0.781905047,0.662842384,0.791670823,0.579240243,0.705774112,0.490627737
Total,CBSA (MSA),24380,"Grants, NM",10251.485562500,0.000000000,0.000000000,0.676568199,0.280842538,0.285723093,0.090367326,0.193937837,0.063755459
Total,CBSA (MSA),24420,"Grants Pass, OR",4403.003832500,0.000000000,0.000000000,0.652807349,0.335302983,0.418554580,0.277744552,0.278342623,0.124040095
Total,CBSA (MSA),24460,"Great Bend, KS",2179.329425000,0.587965201,0.435959401,0.995505075,0.947124215,0.919526341,0.587433543,0.720492992,0.187723538
Total,CBSA (MSA),24500,"Great Falls, MT",7435.737172500,0.000000000,0.000000000,0.801850042,0.532772371,0.674131996,0.358604961,0.567081722,0.194410211
Total,CBSA (MSA),24540,"Greeley, CO",9752.525510000,0.346254374,0.238810645,0.980850650,0.778470212,0.854786797,0.496068605,0.717252776,0.382230959
Total,CBSA (MSA),24580,"Green Bay, WI",6974.591487500,0.000000000,0.000000000,0.895386242,0.677293665,0.630068716,0.424344937,0.425054746,0.280676584
Total,CBSA (MSA),24620,"Greeneville, TN",1777.275272500,0.000000000,0.000000000,0.929117525,0.736916968,0.686066497,0.331417057,0.538078587,0.205239139
Total,CBSA (MSA),24660,"Greensboro-High Point, NC",5750.627837500,0.000000000,0.000000000,0.987709497,0.749006319,0.864896053,0.590768385,0.742192508,0.457972342
Total,CBSA (MSA),24700,"Greensburg, IN",999.184095000,0.000000000,0.000000000,0.999789163,0.887834704,0.935167615,0.565254059,0.755850727,0.348935273
Total,CBSA (MSA),24740,"Greenville, MS",1881.554447500,0.000000000,0.000000000,0.982701674,0.889884118,0.872305884,0.530929855,0.666853272,0.273246375
Total,CBSA (MSA),24780,"Greenville, NC",1881.449115000,0.000000000,0.000000000,0.999888030,0.877001456,0.950173553,0.754450789,0.731329078,0.489138954
Total,CBSA (MSA),24820,"Greenville, OH",1575.142205000,0.000000000,0.000000000,0.999665641,0.881302661,0.946301993,0.564999331,0.838103517,0.469974589
Total,CBSA (MSA),24860,"Greenville-Anderson, SC",7950.707765000,0.000000000,0.000000000,0.985625712,0.802946398,0.920073660,0.651400334,0.807132826,0.523886489
Total,CBSA (MSA),24900,"Greenwood, MS",3108.467407500,0.000000000,0.000000000,0.981328996,0.707092271,0.699705195,0.345498289,0.478838399,0.204567788
Total,CBSA (MSA),24940,"Greenwood, SC",1324.766852500,0.000000000,0.000000000,0.996103999,0.724497098,0.869762264,0.378150592,0.656515862,0.291404946
Total,CBSA (MSA),24980,"Grenada, MS",1132.008377500,0.000000000,0.000000000,0.973480971,0.729505909,0.651809807,0.272355076,0.407648646,0.174746441
Total,CBSA (MSA),25020,"Guayama, PR",786.623110000,0.297134440,0.242635244,0.536288163,0.370648099,0.551285485,0.473486877,0.385377611,0.231521157
Total,CBSA (MSA),25060,"Gulfport-Biloxi, MS",7573.196085000,0.000000000,0.000000000,0.990069265,0.844209853,0.854891652,0.670741884,0.638501766,0.460527414
Total,CBSA (MSA),25100,"Guymon, OK",4784.623480000,0.000000000,0.000000000,1.000000000,0.999801867,0.906921451,0.465370729,0.713389398,0.168963544
Total,CBSA (MSA),25180,"Hagerstown-Martinsburg, MD-WV",2677.868147500,0.000000000,0.000000000,0.973842583,0.716555875,0.899933131,0.718011250,0.796050820,0.585454116
Total,CBSA (MSA),25200,"Hailey, ID",9563.559005000,0.000000000,0.000000000,0.588486023,0.305196379,0.367182853,0.103564112,0.258607397,0.055576360
Total,CBSA (MSA),25220,"Hammond, LA",2072.206272500,0.000000000,0.000000000,0.997966756,0.752605093,0.987088904,0.744980430,0.889849032,0.542113557
Total,CBSA (MSA),25260,"Hanford-Corcoran, CA",3330.086987500,0.000000000,0.000000000,0.981591017,0.755559070,0.964478887,0.540408034,0.854341294,0.366028784
Total,CBSA (MSA),25300,"Hannibal, MO",2428.967450000,0.000000000,0.000000000,0.967129228,0.660537728,0.833781440,0.599349523,0.630485690,0.300954033
Total,CBSA (MSA),25420,"Harrisburg-Carlisle, PA",4308.836577500,0.000000000,0.000000000,0.978903366,0.771383871,0.883760726,0.700906935,0.796514044,0.590730193
Total,CBSA (MSA),25460,"Harrison, AR",3519.790820000,0.000000000,0.000000000,0.739645679,0.384306919,0.429554704,0.173090735,0.335318410,0.120960019
Total,CBSA (MSA),25500,"Harrisonburg, VA",2342.700132500,0.000000000,0.000000000,0.853648667,0.614405827,0.685220988,0.436491165,0.578750955,0.304212940
Total,CBSA (MSA),25540,"Hartford-East Hartford-Middletown, CT",4070.047800000,0.000000000,0.000000000,0.959135611,0.747567288,0.925621118,0.715942029,0.825750518,0.533462733
Total,CBSA (MSA),25580,"Hastings, NE",1405.872877500,0.880272720,0.735146475,0.995279838,0.871132090,0.860118379,0.345695662,0.537648910,0.121675283
Total,CBSA (MSA),25620,"Hattiesburg, MS",5085.979762500,0.000000000,0.000000000,0.947499223,0.750088019,0.800186393,0.481557419,0.471181526,0.242870457
Total,CBSA (MSA),25700,"Hays, KS",2183.542725000,0.611143271,0.466859624,0.965364206,0.848432224,0.677858177,0.494983116,0.440424506,0.130824891
Total,CBSA (MSA),25720,"Heber, UT",7494.512707500,0.000000000,0.000000000,0.572683448,0.335202597,0.354710405,0.194023977,0.287192028,0.149119478
Total,CBSA (MSA),25740,"Helena, MT",14023.442387500,0.000000000,0.000000000,0.591369662,0.294670823,0.416945206,0.180110414,0.321928869,0.122079093
Total,CBSA (MSA),25760,"Helena-West Helena, AR",1817.722952500,0.000000000,0.000000000,0.972416990,0.697398157,0.824419076,0.362113925,0.672538680,0.235382743
Total,CBSA (MSA),25780,"Henderson, NC",757.235342500,0.000000000,0.000000000,0.993879538,0.678258450,0.742940604,0.418277925,0.427319516,0.163026847
Total,CBSA (MSA),25820,"Hereford, TX",3420.672937500,0.000000000,0.000000000,0.985896844,0.672671286,0.846220169,0.312394149,0.707190146,0.202186297
Total,CBSA (MSA),25840,"Hermiston-Pendleton, OR",14423.705887500,0.000000000,0.000000000,0.764413773,0.469879870,0.520122686,0.235184577,0.393697740,0.116734217
Total,CBSA (MSA),25860,"Hickory-Lenoir-Morganton, NC",4784.096817500,0.000000000,0.000000000,0.932825470,0.672031529,0.773200643,0.559369427,0.626301768,0.435830820
Total,CBSA (MSA),25880,"Hillsdale, MI",1541.541137500,0.000000000,0.000000000,0.999590024,0.807311240,0.892791254,0.445780663,0.765493680,0.361530577
Total,CBSA (MSA),25900,"Hilo, HI",11254.461627500,0.000000000,0.000000000,0.849710333,0.469643509,0.465291492,0.186584555,0.322011849,0.122464833
Total,CBSA (MSA),25940,"Hilton Head Island-Bluffton, SC",4719.106665000,0.000000000,0.000000000,0.982523102,0.569952234,0.807977322,0.451051292,0.642962368,0.310789697
Total,CBSA (MSA),25980,"Hinesville, GA",2871.469282500,0.000000000,0.000000000,0.921132754,0.503099666,0.595282638,0.236748469,0.462088698,0.166134771
Total,CBSA (MSA),26020,"Hobbs, NM",9823.308950000,0.000000000,0.000000000,0.999517478,0.803592108,0.935996140,0.428511688,0.810969333,0.277257131
Total,CBSA (MSA),26090,"Holland, MI",4620.936775000,0.000000000,0.000000000,0.586232049,0.372213358,0.548848872,0.397333029,0.454707089,0.293321176
Total,CBSA (MSA),26140,"Homosassa Springs, FL",2662.910932500,0.000000000,0.000000000,0.977216091,0.471737669,0.704877180,0.499545113,0.502828211,0.330841343
Total,CBSA (MSA),26220,"Hood River, OR",1486.030910000,0.000000000,0.000000000,0.770910122,0.444074284,0.527431245,0.255174369,0.400907287,0.145520272
Total,CBSA (MSA),26260,"Hope, AR",3281.950035000,0.000000000,0.000000000,0.981513576,0.453366712,0.531292124,0.190512870,0.305828359,0.118621221
Total,CBSA (MSA),26300,"Hot Springs, AR",1789.915172500,0.000000000,0.000000000,0.930147708,0.588418761,0.704054611,0.439651621,0.547872653,0.347849114
Total,CBSA (MSA),26340,"Houghton, MI",17591.159495000,0.000000000,0.000000000,0.632330575,0.090727279,0.096703112,0.029418105,0.055099817,0.019382537
Total,CBSA (MSA),26380,"Houma-Thibodaux, LA",8644.111612500,0.000000000,0.000000000,0.953451532,0.718040578,0.751282520,0.444635350,0.669773960,0.279144581
Total,CBSA (MSA),26420,"Houston-The Woodlands-Sugar Land, TX",21837.744565000,0.000000000,0.000000000,0.999691301,0.901959271,0.982770762,0.806831885,0.933234293,0.680231717
Total,CBSA (MSA),26460,"Hudson, NY",1623.489822500,0.000000000,0.000000000,0.979432946,0.711801726,0.844936093,0.542723675,0.663141504,0.357360670
Total,CBSA (MSA),26500,"Huntingdon, PA",2299.303142500,0.000000000,0.000000000,0.855421687,0.480278529,0.684502268,0.317925695,0.578450685,0.240918045
Total,CBSA (MSA),26540,"Huntington, IN",1006.136040000,0.000000000,0.000000000,1.000000000,0.923366834,0.972989950,0.617252931,0.870707705,0.466708543
Total,CBSA (MSA),26580,"Huntington-Ashland, WV-KY-OH",6867.679000000,0.000000000,0.000000000,0.768266871,0.416917178,0.566825153,0.350613497,0.439708589,0.259616564
Total,CBSA (MSA),26620,"Huntsville, AL",3766.900865000,0.000000000,0.000000000,0.973994743,0.818690230,0.900033555,0.742939433,0.815083049,0.616660142
Total,CBSA (MSA),26660,"Huntsville, TX",1857.538637500,0.000000000,0.000000000,0.987127871,0.638956620,0.844116813,0.453246385,0.700538701,0.356506946
Total,CBSA (MSA),26700,"Huron, SD",4683.082950000,0.000000000,0.000000000,0.998987854,0.909199280,0.972559604,0.505353126,0.837022042,0.387044534
Total,CBSA (MSA),26740,"Hutchinson, KS",3071.917030000,0.000000000,0.000000000,0.999931422,0.964099575,0.964888218,0.721505966,0.753154574,0.316006035
Total,CBSA (MSA),26780,"Hutchinson, MN",1271.784605000,0.000000000,0.000000000,1.000000000,0.998012258,0.999834355,0.891336757,0.991966208,0.752940202
Total,CBSA (MSA),26820,"Idaho Falls, ID",13403.244627500,0.017752874,0.013509159,0.784615747,0.540830039,0.629578693,0.291362468,0.512460019,0.167752481
Total,CBSA (MSA),26860,"Indiana, PA",2148.783000000,0.000000000,0.000000000,0.972303922,0.615686275,0.756813725,0.353823529,0.639558824,0.281127451
Total,CBSA (MSA),26900,"Indianapolis-Carmel-Anderson, IN",11541.808687500,0.000000000,0.000000000,0.986119097,0.857595254,0.927939767,0.775368469,0.836367785,0.650130048
Total,CBSA (MSA),26940,"Indianola, MS",1760.000742500,0.000000000,0.000000000,0.999880304,0.951104195,0.932910408,0.578071698,0.732479502,0.271889401
Total,CBSA (MSA),26980,"Iowa City, IA",3137.960507500,0.000000000,0.000000000,0.998858716,0.853009298,0.963344634,0.799973146,0.818065859,0.434930012
Total,CBSA (MSA),27020,"Iron Mountain, MI-WI",3063.806427500,0.000000000,0.000000000,0.794616152,0.347612335,0.454876749,0.158352529,0.279850105,0.101969952
Total,CBSA (MSA),27060,"Ithaca, NY",1223.542320000,0.000000000,0.000000000,0.962809917,0.734676309,0.859418044,0.616477273,0.744748623,0.476411846
Total,CBSA (MSA),27100,"Jackson, MI",1824.358900000,0.000000000,0.000000000,0.998960739,0.848672055,0.924307159,0.707794457,0.788799076,0.575404157
Total,CBSA (MSA),27140,"Jackson, MS",13648.248022500,0.000000000,0.000000000,0.973636483,0.741782624,0.698316779,0.365963588,0.500366589,0.271823605
Total,CBSA (MSA),27160,"Jackson, OH",1126.320422500,0.000000000,0.000000000,0.956233050,0.627980922,0.806041335,0.443187132,0.627513326,0.350509679
Total,CBSA (MSA),27180,"Jackson, TN",4441.871525000,0.000000000,0.000000000,0.973440835,0.618543989,0.742162675,0.356177377,0.615769504,0.273037705
Total,CBSA (MSA),27220,"Jackson, WY-ID",11946.285487500,0.221258211,0.160851739,0.393475290,0.193757439,0.205105145,0.088065952,0.158515188,0.051218975
Total,CBSA (MSA),27260,"Jacksonville, FL",10457.199935000,0.000000000,0.000000000,0.932885433,0.709331373,0.852736759,0.654686839,0.730544532,0.562642277
Total,CBSA (MSA),27300,"Jacksonville, IL",2193.233315000,0.000000000,0.000000000,0.995869753,0.876812986,0.915714148,0.622706752,0.765248295,0.428248967
Total,CBSA (MSA),27340,"Jacksonville, NC",2657.644307500,0.000000000,0.000000000,0.986365978,0.776227656,0.766398478,0.493242440,0.533074393,0.327850660
Total,CBSA (MSA),27380,"Jacksonville, TX",2486.268330000,0.000000000,0.000000000,0.976148110,0.514150144,0.612311473,0.198737502,0.409718692,0.127690222
Total,CBSA (MSA),27420,"Jamestown, ND",5764.005065000,0.000000000,0.000000000,0.996783743,0.779576770,0.887613757,0.312579950,0.689594679,0.158619933
Total,CBSA (MSA),27460,"Jamestown-Dunkirk-Fredonia, NY",3748.889007500,0.000000000,0.000000000,0.982411284,0.645247394,0.728948330,0.311511337,0.492090697,0.197297069
Total,CBSA (MSA),27500,"Janesville-Beloit, WI",1846.478725000,0.000000000,0.000000000,1.000000000,0.960638905,0.996748431,0.965316600,0.937763833,0.773474044
Total,CBSA (MSA),27530,"Jasper, AL",2102.120702500,0.000000000,0.000000000,0.993936964,0.744300246,0.828982312,0.431026707,0.577692038,0.293280553
Total,CBSA (MSA),27540,"Jasper, IN",2120.237892500,0.000000000,0.000000000,0.985841323,0.665805554,0.716826469,0.269958766,0.528888668,0.197625317
Total,CBSA (MSA),27580,"Jayuya, PR",161.580055000,0.591916558,0.408083442,0.873533246,0.612125163,0.792046936,0.568448501,0.466101695,0.220990874
Total,CBSA (MSA),27600,"Jefferson, GA",953.996452500,0.000000000,0.000000000,1.000000000,0.804350226,0.943910787,0.555923595,0.763829082,0.409959148
Total,CBSA (MSA),27620,"Jefferson City, MO",5853.432357500,0.000000000,0.000000000,0.963650105,0.598765543,0.781342787,0.447463605,0.520433320,0.292220763
Total,CBSA (MSA),27660,"Jennings, LA",1568.295592500,0.000000000,0.000000000,0.999597018,0.942373564,0.989791121,0.751763047,0.778091208,0.439720599
